"id","travel_date","province_thai","province_eng","region_thai","region_eng","no_tourist_all","no_tourist_foreign","no_tourist_stay","no_tourist_thai","ratio_tourist_stay","revenue_all","revenue_foreign","revenue_thai"
24739,"2021-01-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,52247.0,15.0,29734.0,52232.0,16.89,75310000,20000.0,75290000
24740,"2021-01-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,355312.0,43.0,52133.0,355269.0,12.86,771630000,160000.0,771470000
24741,"2021-01-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,88446.0,0.0,4607.0,88446.0,3.38,89010000,0.0,89010000
24742,"2021-01-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,104311.0,8.0,12983.0,104303.0,8.62,119330000,10000.0,119320000
24743,"2021-01-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,224595.0,262.0,99682.0,224333.0,20.38,707490000,1700000.0,705790000
24744,"2021-01-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,270283.0,66.0,76887.0,270217.0,10.62,1160740000,740000.0,1160000000
24745,"2021-01-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,25035.0,1361.0,14560.0,23674.0,0.92,148130000,21940000,126190000
24746,"2021-01-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24747,"2021-01-01",ตราด,Trat ,ภาคตะวันออก,east,4473.0,0.0,3792.0,4473.0,1.23,28330000,0.0,28330000
24748,"2021-01-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,57729.0,0.0,30124.0,57729.0,28.56,116410000,0.0,116410000
24749,"2021-01-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,69590.0,0.0,38804.0,69590.0,24.02,183430000,0.0,183430000
24750,"2021-01-01",ระยอง,Rayong ,ภาคตะวันออก,east,39491.0,0.0,35201.0,39491.0,7.04,145780000,0.0,145780000
24751,"2021-01-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,43687.0,0.0,16455.0,43687.0,19.81,142970000,0.0,142970000
24752,"2021-01-01",ภูเก็ต,Phuket ,ภาคใต้,south,45616.0,948.0,35865.0,44668.0,2.45,402500000,27590000,374910000
24753,"2021-01-01",พัทลุง,Phatthalung ,ภาคใต้,south,40008.0,0.0,25274.0,40008.0,22.52,55060000,0.0,55060000
24754,"2021-01-01",ตรัง,Trang ,ภาคใต้,south,25074.0,38.0,21035.0,25036.0,15.33,110700000,140000.0,110560000
24755,"2021-01-01",ระนอง,Ranong ,ภาคใต้,south,12727.0,47.0,11199.0,12680.0,10.31,34640000,110000.0,34530000
24756,"2021-01-01",ชุมพร,Chumphon ,ภาคใต้,south,27748.0,13.0,22204.0,27735.0,12.48,89380000,40000.0,89340000
24757,"2021-01-01",ปัตตานี,Pattani ,ภาคใต้,south,8723.0,0.0,7569.0,8723.0,19.4,26820000,0.0,26820000
24758,"2021-01-01",ยะลา,Yala ,ภาคใต้,south,26875.0,0.0,19750.0,26875.0,15.14,69180000,0.0,69180000
24759,"2021-01-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,128776.0,0.0,88909.0,128776.0,25.73,442880000,0.0,442880000
24760,"2021-01-01",นราธิวาส,Narathiwat ,ภาคใต้,south,10928.0,0.0,10144.0,10928.0,10.57,26920000,0.0,26920000
24761,"2021-01-01",กระบี่,Krabi ,ภาคใต้,south,31788.0,215.0,22440.0,31573.0,4.21,395730000,2680000.0,393050000
24762,"2021-01-01",สงขลา,Songkhla ,ภาคใต้,south,108056.0,120.0,76275.0,107936.0,11.36,692180000,1100000.0,691080000
24763,"2021-01-01",พังงา,Phang Nga ,ภาคใต้,south,46699.0,557.0,15574.0,46142.0,8.45,157230000,4310000.0,152920000
24764,"2021-01-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,59009.0,376.0,39640.0,58633.0,5.57,326690000,3830000.0,322860000
24765,"2021-01-01",สตูล,Satun ,ภาคใต้,south,39776.0,32.0,23393.0,39744.0,17.49,176000000,150000.0,175850000
24766,"2021-01-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,20881.0,59.0,11298.0,20822.0,12.88,37570000,100000.0,37470000
24767,"2021-01-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,108859.0,496.0,85580.0,108363.0,22.97,754520000,4950000.0,749570000
24768,"2021-01-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,301589.0,2628.0,169056.0,298961.0,20.75,2097880000,21770000,2076110000
24769,"2021-01-01",พิจิตร,Phichit ,ภาคเหนือ,north,31070.0,0.0,13398.0,31070.0,23.34,53440000,0.0,53440000
24770,"2021-01-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,63447.0,70.0,32834.0,63377.0,23.62,109810000,260000.0,109550000
24771,"2021-01-01",ตาก,Tak ,ภาคเหนือ,north,35842.0,35.0,26915.0,35807.0,13.18,110320000,160000.0,110160000
24772,"2021-01-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,114045.0,144.0,65846.0,113901.0,28.52,258330000,380000.0,257950000
24773,"2021-01-01",พะเยา,Phayao ,ภาคเหนือ,north,20547.0,79.0,9892.0,20468.0,19.43,38460000,170000.0,38290000
24774,"2021-01-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,58846.0,258.0,52899.0,58588.0,16.81,167560000,780000.0,166780000
24775,"2021-01-01",แพร่,Phrae ,ภาคเหนือ,north,20824.0,57.0,7655.0,20767.0,11.0,40240000,90000.0,40150000
24776,"2021-01-01",ลำปาง,Lampang ,ภาคเหนือ,north,56736.0,225.0,18958.0,56511.0,23.98,155100000,1010000.0,154090000
24777,"2021-01-01",ลำพูน,Lamphun ,ภาคเหนือ,north,33385.0,243.0,7492.0,33142.0,20.96,43850000,360000.0,43490000
24778,"2021-01-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,26007.0,455.0,24832.0,25552.0,13.48,102570000,2290000.0,100280000
24779,"2021-01-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,27391.0,0.0,18221.0,27391.0,16.39,43850000,0.0,43850000
24780,"2021-01-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,27870.0,0.0,10877.0,27870.0,23.25,46800000,0.0,46800000
24781,"2021-01-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,31084.0,513.0,20335.0,30571.0,17.25,58310000,1300000.0,57010000
24782,"2021-01-01",น่าน,Nan ,ภาคเหนือ,north,15209.0,41.0,12457.0,15168.0,10.52,29900000,240000.0,29660000
24783,"2021-01-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,25745.0,0.0,9395.0,25745.0,20.19,34720000,0.0,34720000
24784,"2021-01-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,123419.0,52.0,69648.0,123367.0,22.88,342130000,190000.0,341940000
24785,"2021-01-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,64400.0,0.0,32747.0,64400.0,19.51,78780000,0.0,78780000
24786,"2021-01-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,46811.0,49.0,17401.0,46762.0,26.15,67100000,90000.0,67010000
24787,"2021-01-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,373146.0,554.0,227743.0,372592.0,31.58,703270000,1460000.0,701810000
24788,"2021-01-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,100988.0,30.0,52498.0,100958.0,30.33,203810000,50000.0,203760000
24789,"2021-01-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,23636.0,0.0,12533.0,23636.0,15.38,30950000,0.0,30950000
24790,"2021-01-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,59954.0,0.0,15899.0,59954.0,19.93,87660000,0.0,87660000
24791,"2021-01-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,62422.0,0.0,24004.0,62422.0,30.32,86900000,0.0,86900000
24792,"2021-01-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,65048.0,30.0,19730.0,65018.0,9.13,100860000,110000.0,100750000
24793,"2021-01-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,50317.0,0.0,18073.0,50317.0,30.18,64120000,0.0,64120000
24794,"2021-01-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,49262.0,40.0,37407.0,49222.0,24.48,100710000,70000.0,100640000
24795,"2021-01-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,43888.0,51.0,18767.0,43837.0,12.74,71110000,80000.0,71030000
24796,"2021-01-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,18017.0,0.0,9087.0,18017.0,16.93,24060000,0.0,24060000
24797,"2021-01-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,104203.0,34.0,45693.0,104169.0,18.31,265610000,100000.0,265510000
24798,"2021-01-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,143281.0,20.0,65301.0,143261.0,30.53,208180000,40000.0,208140000
24799,"2021-01-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,60562.0,51.0,18650.0,60511.0,16.81,81110000,80000.0,81030000
24800,"2021-01-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,30720.0,0.0,10006.0,30720.0,28.22,31690000,0.0,31690000
24801,"2021-01-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,20364.0,0.0,5002.0,20364.0,26.61,28540000,0.0,28540000
24802,"2021-01-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,4539.0,0.0,1547.0,4539.0,4.73,3700000.0,0.0,3700000.0
24803,"2022-01-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,2437497.0,137591.0,1009583.0,2299906.0,26.34,11823610000,2181010000,9642600000
24804,"2022-01-01",ลพบุรี,Lopburi ,ภาคกลาง,central,272813.0,165.0,47079.0,272648.0,38.59,313370000,170000.0,313200000
24805,"2022-01-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,525549.0,8321.0,62040.0,517228.0,45.43,736610000,13970000,722640000
24806,"2022-01-01",สระบุรี,Saraburi ,ภาคกลาง,central,297994.0,377.0,65575.0,297617.0,37.38,466210000,610000.0,465600000
24807,"2022-01-01",ชัยนาท,Chainat ,ภาคกลาง,central,53856.0,25.0,13936.0,53831.0,35.66,74080000,20000.0,74060000
24808,"2022-01-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,207455.0,211.0,64805.0,207244.0,38.83,277800000,550000.0,277250000
24809,"2022-01-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,41208.0,135.0,11376.0,41073.0,33.27,53260000,200000.0,53060000
24810,"2022-01-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,47610.0,14.0,5603.0,47596.0,22.74,46700000,10000.0,46690000
24811,"2022-01-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,155264.0,1354.0,50944.0,153910.0,33.81,198690000,1590000.0,197100000
24812,"2022-01-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,100380.0,1009.0,23507.0,99371.0,24.17,132040000,1160000.0,130880000
24813,"2022-01-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,137207.0,17007.0,41974.0,120200.0,24.74,211800000,23340000,188460000
24814,"2022-01-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,47429.0,133.0,17876.0,47296.0,24.3,45890000,270000.0,45620000
24815,"2022-01-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,335492.0,197.0,21685.0,335295.0,29.47,396740000,160000.0,396580000
24816,"2022-01-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,126611.0,741.0,72252.0,125870.0,48.44,147100000,2080000.0,145020000
24817,"2022-01-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,942486.0,2010.0,223019.0,940476.0,57.17,1746150000,6550000.0,1739600000
24818,"2022-01-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,356495.0,210.0,56358.0,356285.0,43.34,352620000,440000.0,352180000
24819,"2022-01-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,246694.0,380.0,52073.0,246314.0,43.52,298320000,530000.0,297790000
24820,"2022-01-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,652324.0,299.0,258163.0,652025.0,52.21,1725270000,1360000.0,1723910000
24821,"2022-01-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,674788.0,2505.0,364053.0,672283.0,49.97,2370160000,23170000,2346990000
24822,"2022-01-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,980622.0,63553.0,644223.0,917069.0,38.52,6180570000,1028180000,5152390000
24823,"2022-01-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,76001.0,472.0,67164.0,75529.0,40.22,269520000,960000.0,268560000
24824,"2022-01-01",ตราด,Trat ,ภาคตะวันออก,east,101266.0,2178.0,93739.0,99088.0,32.53,671530000,18660000,652870000
24825,"2022-01-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,121765.0,140.0,78747.0,121625.0,51.85,251220000,350000.0,250870000
24826,"2022-01-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,90676.0,102.0,53910.0,90574.0,39.79,246770000,370000.0,246400000
24827,"2022-01-01",ระยอง,Rayong ,ภาคตะวันออก,east,165893.0,4087.0,122400.0,161806.0,34.9,624770000,6850000.0,617920000
24828,"2022-01-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,58214.0,462.0,24962.0,57752.0,29.6,196310000,1310000.0,195000000
24829,"2022-01-01",ภูเก็ต,Phuket ,ภาคใต้,south,256193.0,90395.0,223405.0,165798.0,25.53,6647770000,5305840000,1341930000
24830,"2022-01-01",พัทลุง,Phatthalung ,ภาคใต้,south,46586.0,85.0,33169.0,46501.0,26.32,69930000,190000.0,69740000
24831,"2022-01-01",ตรัง,Trang ,ภาคใต้,south,58720.0,189.0,46898.0,58531.0,31.24,239590000,680000.0,238910000
24832,"2022-01-01",ระนอง,Ranong ,ภาคใต้,south,36390.0,345.0,27987.0,36045.0,30.24,101010000,1190000.0,99820000
24833,"2022-01-01",ชุมพร,Chumphon ,ภาคใต้,south,69338.0,110.0,57247.0,69228.0,28.77,231270000,330000.0,230940000
24834,"2022-01-01",ปัตตานี,Pattani ,ภาคใต้,south,14683.0,0.0,11945.0,14683.0,27.5,40010000,0.0,40010000
24835,"2022-01-01",ยะลา,Yala ,ภาคใต้,south,54867.0,0.0,47655.0,54867.0,37.63,114610000,0.0,114610000
24836,"2022-01-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,135711.0,112.0,87708.0,135599.0,23.29,413000000,400000.0,412600000
24837,"2022-01-01",นราธิวาส,Narathiwat ,ภาคใต้,south,17075.0,0.0,14387.0,17075.0,19.41,36680000,0.0,36680000
24838,"2022-01-01",กระบี่,Krabi ,ภาคใต้,south,151771.0,20304.0,106708.0,131467.0,25.56,1647660000,146760000,1500900000
24839,"2022-01-01",สงขลา,Songkhla ,ภาคใต้,south,150822.0,166.0,106962.0,150656.0,16.65,918990000,1300000.0,917690000
24840,"2022-01-01",พังงา,Phang Nga ,ภาคใต้,south,120090.0,36712.0,57525.0,83378.0,32.28,626680000,339970000,286710000
24841,"2022-01-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,186906.0,22466.0,153446.0,164440.0,24.49,1203950000,224760000,979190000
24842,"2022-01-01",สตูล,Satun ,ภาคใต้,south,118127.0,784.0,65373.0,117343.0,45.21,492460000,3490000.0,488970000
24843,"2022-01-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,56492.0,390.0,31459.0,56102.0,35.58,91950000,670000.0,91280000
24844,"2022-01-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,399487.0,3248.0,312079.0,396239.0,72.09,2678100000,27990000,2650110000
24845,"2022-01-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,757609.0,12359.0,467344.0,745250.0,56.83,4596000000,92540000,4503460000
24846,"2022-01-01",พิจิตร,Phichit ,ภาคเหนือ,north,49385.0,118.0,23957.0,49267.0,33.51,79320000,250000.0,79070000
24847,"2022-01-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,114370.0,465.0,60620.0,113905.0,41.59,249300000,1270000.0,248030000
24848,"2022-01-01",ตาก,Tak ,ภาคเหนือ,north,115902.0,64.0,89556.0,115838.0,43.26,315630000,250000.0,315380000
24849,"2022-01-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,239815.0,771.0,141208.0,239044.0,55.74,526630000,2010000.0,524620000
